seed,scene,problem,method,eligible,solved,seconds,samples,vertices,path_length,waypoints,audited_states,unsafe_states,min_clearance,min_self_overlap,self_colliding,misses,rad_per_call,coarse_fraction,primary_samples,productive_samples,vertices_per_sample,picard_attempts,picard_accepted,picard_fallbacks
1,bookshelf_thin,22,qpFreeGate,1,0,5.00001,1470043,50591,0,0,0,0,inf,inf,0,0,0.0254596,0,366717,50589,0.137957,0,0,0
1,bookshelf_thin,22,VAMP,1,1,0.00135124,40989,162,15.3786,9,770,6,-0.00187746,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,23,isSafe,1,1,0.00251287,2901,34,14.5235,9,728,0,0.000382886,0.00249477,0,0,0,0,197,29,0.172589,0,0,0
1,bookshelf_thin,23,qpFixed,1,1,0.000526615,289,10,9.08874,619,619,3,-0.000337182,0.00249477,0,0,0.0314489,0,1,1,10,0,0,0
1,bookshelf_thin,23,bubbleCBF,1,1,0.000537159,255,10,9.22616,598,598,1,-1.31275e-06,0.00249477,0,0,0.036181,0.0745098,1,1,10,0,0,0
1,bookshelf_thin,23,qpFreeGate,1,0,5.00001,1503804,51937,0,0,0,0,inf,inf,0,0,0.0255175,0,372665,51935,0.139366,0,0,0
1,bookshelf_thin,23,VAMP,1,1,0.000189262,4990,25,15.9886,9,801,9,-0.00351056,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,25,isSafe,1,1,0.0024453,2832,31,10.635,7,533,11,-0.00153104,0.00249477,0,0,0,0,172,27,0.180233,0,0,0
1,bookshelf_thin,25,qpFixed,1,1,0.00128936,677,17,12.3766,787,787,12,-0.00044849,0.00249477,0,0,0.0287359,0,7,5,2.42857,0,0,0
1,bookshelf_thin,25,bubbleCBF,1,1,0.00211416,915,25,18.1081,1101,1101,19,-0.000786114,0.00249477,0,0,0.0373162,0.104918,16,11,1.5625,0,0,0
1,bookshelf_thin,25,qpFreeGate,1,0,5.00003,1481353,50811,0,0,0,0,inf,inf,0,0,0.0253324,0,374253,50809,0.135766,0,0,0
1,bookshelf_thin,25,VAMP,1,1,0.000398275,11866,46,13.898,8,696,11,-0.00152742,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,27,isSafe,1,1,0.0023154,2685,33,20.3697,12,1020,3,-0.000335924,0.00249477,0,0,0,0,152,29,0.217105,0,0,0
1,bookshelf_thin,27,qpFixed,1,1,0.000434476,260,9,7.77948,512,512,2,-0.00153612,0.00249477,0,0,0.0328054,0,2,2,4.5,0,0,0
1,bookshelf_thin,27,bubbleCBF,1,1,0.000420431,205,10,8.20334,505,505,9,-0.000705759,0.00249477,0,0,0.0429566,0.165854,2,2,5,0,0,0
1,bookshelf_thin,27,qpFreeGate,1,0,5.00006,1493572,51402,0,0,0,0,inf,inf,0,0,0.0253065,0,380111,51400,0.135229,0,0,0
1,bookshelf_thin,27,VAMP,1,1,0.000138755,2348,20,21.0477,12,1054,1,-0.000108746,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,28,isSafe,1,1,0.000705436,797,11,7.77148,5,390,0,0.00468707,0.00249477,0,0,0,0,30,7,0.366667,0,0,0
1,bookshelf_thin,28,qpFixed,1,1,0.00134158,756,16,10.0371,613,613,0,0.00124131,0.00249477,0,0,0.0294223,0,8,7,2,0,0,0
1,bookshelf_thin,28,bubbleCBF,1,1,0.000971413,411,13,11.3639,672,672,0,0.00176212,0.00249477,0,0,0.0355839,0.0583942,4,4,3.25,0,0,0
1,bookshelf_thin,28,qpFreeGate,1,1,0.000609167,580,16,11.3718,701,701,0,0.00432434,0.00249477,0,0,0.0318965,0,34,10,0.470588,0,0,0
1,bookshelf_thin,28,VAMP,1,1,9.1635e-05,2306,14,10.788,7,541,0,0.00468707,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,29,isSafe,1,1,0.0004418,506,8,8.38233,6,421,4,-0.00230709,0.00249477,0,0,0,0,5,3,1.6,0,0,0
1,bookshelf_thin,29,qpFixed,1,1,0.00019927,176,7,6.08935,353,353,0,0.00176076,0.00249477,0,0,0.0345986,0,1,1,7,0,0,0
1,bookshelf_thin,29,bubbleCBF,1,1,7.3569e-05,43,6,6.56941,348,348,0,0.00176076,0.00249477,0,0,0.152777,0.55814,1,1,6,0,0,0
1,bookshelf_thin,29,qpFreeGate,1,0,5.00002,1507718,52178,0,0,0,0,inf,inf,0,0,0.025471,0,376349,52176,0.138643,0,0,0
1,bookshelf_thin,29,VAMP,1,1,5.9224e-05,601,8,8.38233,6,421,4,-0.00230709,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_thin,30,isSafe,1,1,0.0036417,4201,48,9.56998,6,480,0,0.00273135,0.00249477,0,0,0,0,266,45,0.180451,0,0,0
1,bookshelf_thin,30,qpFixed,1,1,0.000439295,232,7,6.54916,393,393,41,-0.0013931,0.00249477,0,0,0.0303606,0,2,2,3.5,0,0,0
1,bookshelf_thin,30,bubbleCBF,1,1,0.000394932,160,7,7.14731,410,410,39,-0.000785165,0.00249477,0,0,0.0464036,0.15,2,2,3.5,0,0,0
1,bookshelf_thin,30,qpFreeGate,1,0,5.00004,1509758,52135,0,0,0,0,inf,inf,0,0,0.0254611,0,376579,52133,0.138444,0,0,0
1,bookshelf_thin,30,VAMP,1,1,0.000470849,14253,58,12.2201,8,613,0,0.00273135,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,2,isSafe,1,1,0.000314274,335,6,7.44604,5,374,6,-0.00415619,0.00249477,0,0,0,0,17,3,0.352941,0,0,0
1,table_under_pick,2,qpFixed,1,1,0.000504516,300,9,8.09051,492,492,20,-0.00221448,0.00249477,0,0,0.0324232,0,3,3,3,0,0,0
1,table_under_pick,2,bubbleCBF,1,1,0.000557802,260,9,8.66272,511,511,20,-0.00221448,0.00249477,0,0,0.0396122,0.111538,3,3,3,0,0,0
1,table_under_pick,2,qpFreeGate,1,1,0.000593538,542,14,15.4158,957,957,0,0.00413983,0.00249477,0,0,0.0317135,0,66,9,0.212121,0,0,0
1,table_under_pick,2,VAMP,1,1,6.7292e-05,2093,10,6.57956,5,330,1,-0.000469075,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,3,isSafe,1,1,0.000319618,358,7,8.59747,6,431,0,0.00415869,0.00249477,0,0,0,0,6,3,1.16667,0,0,0
1,table_under_pick,3,qpFixed,1,1,0.000384868,258,10,8.1998,523,523,0,0.00101221,0.00249477,0,0,0.0374732,0,2,2,5,0,0,0
1,table_under_pick,3,bubbleCBF,1,1,0.000381748,190,9,9.76121,594,594,0,0.000965073,0.00249477,0,0,0.0575898,0.273684,2,2,4.5,0,0,0
1,table_under_pick,3,qpFreeGate,1,1,0.00119916,1125,30,12.9252,789,789,0,0.00415869,0.00249477,0,0,0.0348797,0,65,21,0.461538,0,0,0
1,table_under_pick,3,VAMP,1,1,2.3858e-05,438,7,9.12138,6,458,9,-0.00256081,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,4,isSafe,1,1,0.00024635,264,5,5.90882,4,297,2,-0.00289548,0.00249477,0,0,0,0,14,2,0.357143,0,0,0
1,table_under_pick,4,qpFixed,1,1,0.000654072,371,12,10.9314,708,708,0,0.000438286,0.00249477,0,0,0.0299845,0,4,4,3,0,0,0
1,table_under_pick,4,bubbleCBF,1,1,0.000797007,364,12,11.6663,729,729,0,0.000438082,0.00249477,0,0,0.0325768,0.0659341,4,4,3,0,0,0
1,table_under_pick,4,qpFreeGate,1,0,5.00005,1456261,49503,0,0,0,0,inf,inf,0,0,0.0250174,0,378975,49501,0.130623,0,0,0
1,table_under_pick,4,VAMP,1,1,3.563e-05,970,5,5.90882,4,297,2,-0.00289548,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,7,isSafe,1,1,0.000653202,717,11,10.2227,7,513,0,0.00238735,0.00249477,0,0,0,0,27,7,0.407407,0,0,0
1,table_under_pick,7,qpFixed,1,1,0.000501092,282,9,7.92303,530,530,0,0.00089468,0.00249477,0,0,0.0290055,0,3,3,3,0,0,0
1,table_under_pick,7,bubbleCBF,1,1,0.000605109,282,9,8.783,566,566,0,0.00089468,0.00249477,0,0,0.0320551,0.109929,3,3,3,0,0,0
1,table_under_pick,7,qpFreeGate,1,1,0.00159651,1533,39,15.843,953,953,0,0.0039203,0.00249477,0,0,0.0330794,0,80,33,0.4875,0,0,0
1,table_under_pick,7,VAMP,1,1,5.8917e-05,2074,13,10.2227,7,513,0,0.00238735,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,8,isSafe,1,1,0.000800419,922,13,10.4437,7,524,0,0.000111366,0.00249477,0,0,0,0,49,8,0.265306,0,0,0
1,table_under_pick,8,qpFixed,1,1,0.00371546,2050,43,18.0018,1192,1192,6,-0.000727436,0.00249477,0,0,0.0267436,0,20,18,2.15,0,0,0
1,table_under_pick,8,bubbleCBF,1,1,0.00434569,1955,43,19.8114,1307,1307,0,0.000609876,0.00249477,0,0,0.0290242,0.0347826,20,18,2.15,0,0,0
1,table_under_pick,8,qpFreeGate,1,0,5.00002,1472150,50282,0,0,0,0,inf,inf,0,0,0.0250171,0,383887,50280,0.130981,0,0,0
1,table_under_pick,8,VAMP,1,1,8.3774e-05,3068,14,10.4437,7,524,0,0.000111366,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,10,isSafe,1,1,0.0011951,1361,17,20.0391,12,1003,0,0.00365781,0.00249477,0,0,0,0,83,11,0.204819,0,0,0
1,table_under_pick,10,qpFixed,1,1,0.00742605,3997,71,20.9365,1315,1315,0,0.000101423,0.00249477,0,0,0.0256418,0,51,38,1.39216,0,0,0
1,table_under_pick,10,bubbleCBF,1,1,0.00210446,998,24,18.2122,1123,1123,0,0.000947019,0.00249477,0,0,0.028425,0.0591182,11,9,2.18182,0,0,0
1,table_under_pick,10,qpFreeGate,1,1,0.00215156,1936,45,14.7439,893,893,0,0.00420427,0.00249477,0,0,0.0279165,0,377,41,0.119363,0,0,0
1,table_under_pick,10,VAMP,1,1,0.000109182,4914,19,20.0391,12,1003,0,0.00365781,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,13,isSafe,1,1,0.000426412,469,8,10.3439,7,519,7,-0.00146277,0.00249477,0,0,0,0,34,4,0.235294,0,0,0
1,table_under_pick,13,qpFixed,1,1,0.00298864,1699,39,20.0573,1347,1347,24,-0.00241015,0.00249477,0,0,0.0278241,0,14,14,2.78571,0,0,0
1,table_under_pick,13,bubbleCBF,1,1,0.00368427,1694,40,19.4796,1263,1263,24,-0.00241006,0.00249477,0,0,0.028125,0.0094451,14,14,2.85714,0,0,0
1,table_under_pick,13,qpFreeGate,1,0,5.00005,1475050,50143,0,0,0,0,inf,inf,0,0,0.0248453,0,391125,50141,0.128202,0,0,0
1,table_under_pick,13,VAMP,1,1,6.2061e-05,1998,10,11.5287,7,578,7,-0.00145874,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,14,isSafe,1,1,0.000571518,637,10,12.6926,8,636,0,0.000459561,0.00249477,0,0,0,0,22,6,0.454545,0,0,0
1,table_under_pick,14,qpFixed,1,1,0.00133047,707,18,15.4465,998,998,1,-0.000584106,0.00249477,0,0,0.0299476,0,8,8,2.25,0,0,0
1,table_under_pick,14,bubbleCBF,1,1,0.00161701,714,18,15.488,989,989,3,-0.004157,0.00249477,0,0,0.0300039,0.0322129,8,8,2.25,0,0,0
1,table_under_pick,14,qpFreeGate,1,1,0.0031851,3021,76,15.27,934,934,0,0.00377568,0.00249477,0,0,0.0314893,0,281,71,0.270463,0,0,0
1,table_under_pick,14,VAMP,1,1,5.2862e-05,1770,12,12.6926,8,636,0,0.000459561,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,15,isSafe,1,1,0.000465747,494,8,8.44213,6,424,0,0.00152542,0.00249477,0,0,0,0,36,4,0.222222,0,0,0
1,table_under_pick,15,qpFixed,1,1,0.00137499,815,20,13.4969,941,941,2,-0.000118316,0.00249477,0,0,0.026723,0,8,8,2.5,0,0,0
1,table_under_pick,15,bubbleCBF,1,1,0.00164595,770,19,14.1976,924,924,2,-0.000124365,0.00249477,0,0,0.0300886,0.0727273,8,8,2.375,0,0,0
1,table_under_pick,15,qpFreeGate,1,0,5.00006,1470981,50586,0,0,0,0,inf,inf,0,0,0.025376,0,370853,50584,0.136404,0,0,0
1,table_under_pick,15,VAMP,1,1,5.6515e-05,2345,10,8.44213,6,424,0,0.00152542,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,16,isSafe,1,1,0.00113838,1298,16,12.6663,8,635,1,-0.000250011,0.00249477,0,0,0,0,106,12,0.150943,0,0,0
1,table_under_pick,16,qpFixed,1,1,0.00169893,1027,23,12.6882,882,882,0,0.00207985,0.00249477,0,0,0.0289407,0,9,9,2.55556,0,0,0
1,table_under_pick,16,bubbleCBF,1,1,0.00149329,684,18,12.7455,808,808,0,0.00210818,0.00249477,0,0,0.0365863,0.0877193,6,6,3,0,0,0
1,table_under_pick,16,qpFreeGate,1,0,5.00002,1483645,51080,0,0,0,0,inf,inf,0,0,0.0254598,0,369431,51078,0.138267,0,0,0
1,table_under_pick,16,VAMP,1,1,0.00010592,4546,18,14.3827,9,721,0,0.00183072,0.00170195,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,18,isSafe,1,1,0.000384211,439,8,10.2377,7,513,1,-0.00101122,0.00249477,0,0,0,0,11,3,0.727273,0,0,0
1,table_under_pick,18,qpFixed,1,1,0.000574818,466,15,10.406,683,683,2,-0.000587758,0.00249477,0,0,0.0319116,0,2,2,7.5,0,0,0
1,table_under_pick,18,bubbleCBF,1,1,0.000211795,116,7,8.76515,505,505,1,-1.28035e-05,0.00249477,0,0,0.0755617,0.396552,1,1,7,0,0,0
1,table_under_pick,18,qpFreeGate,1,0,5.00002,1452306,49580,0,0,0,0,inf,inf,0,0,0.025,0,379367,49578,0.130691,0,0,0
1,table_under_pick,18,VAMP,1,1,4.407e-05,850,8,10.2377,7,513,1,-0.00101122,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,20,isSafe,1,1,0.00295488,3409,37,11.1295,7,558,3,-0.00123496,0.00249477,0,0,0,0,161,33,0.229814,0,0,0
1,table_under_pick,20,qpFixed,1,1,0.000528389,299,10,9.71739,597,597,0,0.000735755,0.00249477,0,0,0.0331327,0,3,3,3.33333,0,0,0
1,table_under_pick,20,bubbleCBF,1,1,0.000574103,254,9,10.3832,621,621,0,0.00205081,0.00249477,0,0,0.0415776,0.106299,3,3,3,0,0,0
1,table_under_pick,20,qpFreeGate,1,1,0.0582358,48893,1138,21.1226,1271,1271,0,0.000258867,0.00249477,0,0,0.0298389,0,6768,1134,0.168144,0,0,0
1,table_under_pick,20,VAMP,1,1,0.000301165,12878,47,11.1295,7,558,3,-0.00123496,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,22,isSafe,1,1,0.000647658,715,10,13.2673,8,665,1,-0.000388313,0.00249477,0,0,0,0,35,6,0.285714,0,0,0
1,table_under_pick,22,qpFixed,1,1,0.00150659,884,22,20.7672,1352,1352,0,0.000759998,0.00249477,0,0,0.0302026,0,7,6,3.14286,0,0,0
1,table_under_pick,22,bubbleCBF,1,1,0.000980535,467,15,12.6682,869,869,0,0.000762455,0.00249477,0,0,0.0293651,0.0171306,3,3,5,0,0,0
1,table_under_pick,22,qpFreeGate,1,1,0.00180111,1696,44,23.6259,1553,1553,0,0.00354074,0.00249477,0,0,0.0327178,0,133,40,0.330827,0,0,0
1,table_under_pick,22,VAMP,1,1,5.5263e-05,2314,11,13.2673,8,665,1,-0.000388313,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,23,isSafe,1,1,0.000521526,571,8,9.68658,6,486,1,-0.000614765,0.00249477,0,0,0,0,17,5,0.470588,0,0,0
1,table_under_pick,23,qpFixed,1,1,0.000709521,443,13,9.56929,618,618,0,0.00136466,0.00249477,0,0,0.0276916,0,4,4,3.25,0,0,0
1,table_under_pick,23,bubbleCBF,1,1,0.000808898,388,12,11.6712,690,690,0,0.00136466,0.00249477,0,0,0.0382505,0.113402,4,4,3,0,0,0
1,table_under_pick,23,qpFreeGate,1,0,5.00006,1524717,52755,0,0,0,0,inf,inf,0,0,0.0253966,0,382807,52753,0.137811,0,0,0
1,table_under_pick,23,VAMP,1,1,5.4642e-05,1427,10,12.2441,8,614,1,-0.000574856,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,24,isSafe,1,1,0.000589411,645,10,12.2962,8,616,3,-0.00347572,0.00249477,0,0,0,0,24,6,0.416667,0,0,0
1,table_under_pick,24,qpFixed,1,1,0.00149594,886,21,12.421,750,750,0,0.00164673,0.00249477,0,0,0.0286097,0,9,9,2.33333,0,0,0
1,table_under_pick,24,bubbleCBF,1,1,0.00310722,1387,30,12.5233,725,725,0,0.00121041,0.00249477,0,0,0.0277546,0.0432588,16,15,1.875,0,0,0
1,table_under_pick,24,qpFreeGate,1,0,5.00003,1463722,50002,0,0,0,0,inf,inf,0,0,0.0249437,0,386523,50000,0.129364,0,0,0
1,table_under_pick,24,VAMP,1,1,7.5562e-05,1769,12,14.4644,9,725,2,-0.00198937,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,25,isSafe,1,1,0.000753959,850,12,11.2852,7,566,2,-0.00578066,0.00249477,0,0,0,0,38,8,0.315789,0,0,0
1,table_under_pick,25,qpFixed,1,1,0.00152062,912,21,13.3411,864,864,6,-0.000160985,0.00249477,0,0,0.0281258,0,11,10,1.90909,0,0,0
1,table_under_pick,25,bubbleCBF,1,1,0.00363607,1670,33,18.3202,1130,1130,0,0.000373993,0.00249477,0,0,0.0304679,0.0610778,20,17,1.65,0,0,0
1,table_under_pick,25,qpFreeGate,1,0,5.00002,1474129,50528,0,0,0,0,inf,inf,0,0,0.0251412,0,378755,50526,0.133405,0,0,0
1,table_under_pick,25,VAMP,1,1,7.239e-05,2516,11,5.95551,4,299,0,0.000533369,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,26,isSafe,1,1,0.000736076,813,11,13.8871,8,696,3,-0.00224485,0.00249477,0,0,0,0,28,7,0.392857,0,0,0
1,table_under_pick,26,qpFixed,1,1,0.0018788,1053,25,12.306,905,905,19,-0.00159554,0.00249477,0,0,0.0247818,0,8,7,3.125,0,0,0
1,table_under_pick,26,bubbleCBF,1,1,0.00217093,997,25,14.6129,986,986,19,-0.00159554,0.00249477,0,0,0.0286832,0.0320963,8,7,3.125,0,0,0
1,table_under_pick,26,qpFreeGate,1,1,0.00204315,1939,45,16.7612,1031,1031,0,0.00393067,0.00249477,0,0,0.030012,0,312,42,0.144231,0,0,0
1,table_under_pick,26,VAMP,1,1,5.6757e-05,2320,12,13.8871,8,696,3,-0.00224485,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,30,isSafe,1,1,0.000802112,917,13,13.1231,8,658,1,-0.00082582,0.00249477,0,0,0,0,40,7,0.325,0,0,0
1,table_under_pick,30,qpFixed,1,1,0.00285377,1576,34,14.9245,1037,1037,0,0.000402981,0.00249477,0,0,0.0254016,0,15,13,2.26667,0,0,0
1,table_under_pick,30,bubbleCBF,1,1,0.00483139,2236,47,16.7107,1112,1112,0,0.000424309,0.00249477,0,0,0.0274745,0.0514311,22,20,2.13636,0,0,0
1,table_under_pick,30,qpFreeGate,1,0,5.00002,1483663,51025,0,0,0,0,inf,inf,0,0,0.0252133,0,379453,51023,0.13447,0,0,0
1,table_under_pick,30,VAMP,1,1,6.4128e-05,1778,13,15.0328,9,753,1,-0.000792435,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,31,isSafe,1,1,0.00194398,2235,28,17.5779,11,880,0,0.00222107,0.00249477,0,0,0,0,118,22,0.237288,0,0,0
1,table_under_pick,31,qpFixed,1,1,0.00263302,1477,33,18.1025,1193,1193,16,-0.000417698,0.00249477,0,0,0.0268387,0,15,13,2.2,0,0,0
1,table_under_pick,31,bubbleCBF,1,1,0.00256454,1186,27,20.5084,1307,1307,13,-0.000498752,0.00249477,0,0,0.0309075,0.0708263,12,10,2.25,0,0,0
1,table_under_pick,31,qpFreeGate,1,1,0.00160716,1561,38,14.8585,923,923,0,0.00417262,0.00249477,0,0,0.0315844,0,141,30,0.269504,0,0,0
1,table_under_pick,31,VAMP,1,1,7.6319e-05,3747,17,16.2364,10,813,0,0.00222107,0.00249477,0,0,0,0,0,0,0,0,0,0
1,table_under_pick,32,isSafe,1,1,0.000774935,878,13,18.0624,11,905,10,-0.00340234,0.00249477,0,0,0,0,39,7,0.333333,0,0,0
1,table_under_pick,32,qpFixed,1,1,0.0038099,2090,43,13.5722,844,844,0,0.00105861,0.00249477,0,0,0.0265887,0,25,22,1.72,0,0,0
1,table_under_pick,32,bubbleCBF,1,1,0.00283069,1250,29,17.8032,1086,1086,3,-0.000174065,0.00249477,0,0,0.0294412,0.0448,15,14,1.93333,0,0,0
1,table_under_pick,32,qpFreeGate,1,0,5.00003,1442145,49107,0,0,0,0,inf,inf,0,0,0.0249268,0,380995,49105,0.128891,0,0,0
1,table_under_pick,32,VAMP,1,1,6.2145e-05,1355,11,15.5841,9,781,2,-0.000702767,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_small,1,isSafe,1,1,0.000692727,771,11,10.0046,7,502,0,0.00324736,0.00249477,0,0,0,0,13,6,0.846154,0,0,0
1,bookshelf_small,1,qpFixed,1,1,0.000220362,188,7,6.32754,377,377,0,0.00313684,0.00249477,0,0,0.0336571,0,1,1,7,0,0,0
1,bookshelf_small,1,bubbleCBF,1,1,0.000119251,73,6,6.48502,361,361,0,0.0031459,0.00249477,0,0,0.0888359,0.575342,1,1,6,0,0,0
1,bookshelf_small,1,qpFreeGate,1,0,5.00003,1500629,51851,0,0,0,0,inf,inf,0,0,0.0255266,0,372009,51849,0.139381,0,0,0
1,bookshelf_small,1,VAMP,1,1,2.6471e-05,213,6,6.48424,5,326,6,-0.00404781,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_small,3,isSafe,1,1,0.0224953,25379,260,16.5613,10,830,0,0.00543405,0.00249477,0,0,0,0,2278,257,0.114135,0,0,0
1,bookshelf_small,3,qpFixed,1,1,0.00114984,665,16,14.6786,921,921,1,-8.47501e-06,0.00249477,0,0,0.0279411,0,5,4,3.2,0,0,0
1,bookshelf_small,3,bubbleCBF,1,1,0.00112712,498,15,16.97,971,971,0,0.000456377,0.00249477,0,0,0.0424477,0.12249,5,4,3,0,0,0
1,bookshelf_small,3,qpFreeGate,1,1,0.0027048,2571,63,15.5349,957,957,0,0.0037597,0.00249477,0,0,0.0336507,0,194,54,0.324742,0,0,0
1,bookshelf_small,3,VAMP,1,1,0.00306647,150007,438,15.1553,9,759,0,0.00543405,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_small,5,isSafe,1,1,0.000501333,556,9,10.6868,7,536,1,-0.00118638,0.00249477,0,0,0,0,12,3,0.75,0,0,0
1,bookshelf_small,5,qpFixed,1,1,0.00106607,590,15,13.614,904,904,3,-0.00118638,0.00249477,0,0,0.0259702,0,5,4,3,0,0,0
1,bookshelf_small,5,bubbleCBF,1,1,0.00124823,553,15,14.7914,946,946,3,-0.00118638,0.00249477,0,0,0.0298071,0.0922242,5,4,3,0,0,0
1,bookshelf_small,5,qpFreeGate,1,0,5.00002,1455527,49863,0,0,0,0,inf,inf,0,0,0.0252431,0,370149,49861,0.134711,0,0,0
1,bookshelf_small,5,VAMP,1,1,4.0827e-05,938,8,10.7914,7,541,10,-0.00304864,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_small,6,isSafe,1,1,0.0015271,1754,22,15.7463,9,789,0,0.00093275,0.00249477,0,0,0,0,71,17,0.309859,0,0,0
1,bookshelf_small,6,qpFixed,1,1,0.00086194,469,14,11.0111,810,810,4,-0.00149456,0.00249477,0,0,0.026482,0,2,2,7,0,0,0
1,bookshelf_small,6,bubbleCBF,1,1,0.00231085,1045,26,12.7807,859,859,14,-0.00191938,0.00249477,0,0,0.0312648,0.0688995,10,10,2.6,0,0,0
1,bookshelf_small,6,qpFreeGate,1,0,5.00005,1491075,51438,0,0,0,0,inf,inf,0,0,0.025212,0,381309,51436,0.134898,0,0,0
1,bookshelf_small,6,VAMP,1,1,0.000132597,4935,29,14.1525,9,709,0,0.00093275,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_small,7,isSafe,1,1,0.000423011,478,8,11.4313,7,573,2,-0.000139144,0.00249477,0,0,0,0,6,3,1.33333,0,0,0
1,bookshelf_small,7,qpFixed,1,1,0.00121391,654,14,10.6305,668,668,4,-0.00110703,0.00249477,0,0,0.0265455,0,6,4,2.33333,0,0,0
1,bookshelf_small,7,bubbleCBF,1,1,0.00124784,550,13,11.6689,762,762,10,-0.00128898,0.00249477,0,0,0.0345428,0.0890909,6,4,2.16667,0,0,0
1,bookshelf_small,7,qpFreeGate,1,1,0.00176714,1691,42,12.9643,903,903,0,0.00372489,0.00249477,0,0,0.0311535,0,127,34,0.330709,0,0,0
1,bookshelf_small,7,VAMP,1,1,2.8358e-05,695,8,11.4313,7,573,2,-0.000139144,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_small,8,isSafe,1,1,0.000747949,831,12,14.3395,9,718,0,0.00285242,0.00249477,0,0,0,0,37,7,0.324324,0,0,0
1,bookshelf_small,8,qpFixed,1,1,0.000210071,138,6,5.33521,358,358,0,0.0009912,0.00249477,0,0,0.038661,0,1,1,6,0,0,0
1,bookshelf_small,8,bubbleCBF,1,1,0.000187174,91,6,5.79158,340,340,0,0.000880188,0.00249477,0,0,0.0636437,0.153846,1,1,6,0,0,0
1,bookshelf_small,8,qpFreeGate,1,0,5.00004,1463778,50468,0,0,0,0,inf,inf,0,0,0.0253429,0,370625,50466,0.13617,0,0,0
1,bookshelf_small,8,VAMP,1,1,6.0189e-05,1732,12,13.6008,8,682,0,0.00285242,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_small,13,isSafe,1,1,0.014047,15972,168,15.0163,9,752,0,0.00370806,0.00249477,0,0,0,0,1434,165,0.117155,0,0,0
1,bookshelf_small,13,qpFixed,1,1,0.00155985,930,19,12.6569,846,846,1,-0.000723647,0.00249477,0,0,0.028766,0,11,9,1.72727,0,0,0
1,bookshelf_small,13,bubbleCBF,1,1,0.000931263,446,11,10.2963,607,607,2,-0.000758924,0.00249477,0,0,0.0377443,0.0650224,6,5,1.83333,0,0,0
1,bookshelf_small,13,qpFreeGate,1,1,0.0248186,21923,493,24.5133,1499,1499,0,0.00164114,0.00249477,0,0,0.0307002,0,2745,485,0.179599,0,0,0
1,bookshelf_small,13,VAMP,1,1,0.00177301,95225,272,11.3058,7,567,0,0.00370806,0.00249477,0,0,0,0,0,0,0,0,0,0
1,bookshelf_small,14,isSafe,1,1,0.000364057,398,7,8.96759,6,450,0,0.00631408,0.00249477,0,0,0,0,3,2,2.33333,0,0,0
1,bookshelf_small,14,qpFixed,1,1,0.000216633,190,7,6.85397,381,381,0,0.00115213,0.00249477,0,0,0.0360735,0,1,1,7,0,0,0
1,bookshelf_small,14,bubbleCBF,1,1,9.6788e-05,59,6,7.40912,393,393,0,0.00149382,0.00249477,0,0,0.125578,0.525424,1,1,6,0,0,0
1,bookshelf_small,14,qpFreeGate,1,1,0.00019589,192,7,8.20118,531,531,0,0.00574998,0.00249477,0,0,0.0427145,0,3,2,2.33333,0,0,0
1,bookshelf_small,14,VAMP,1,1,2.5195e-05,423,7,8.96759,6,450,0,0.00631408,0.00249477,0,0,0,0,0,0,0,0,0,0
